Zip Code,Confirmed COVID-19 Cases,Confirmed COVID-19 Deaths,Date,Source URL
74058,3,0,2020-05-19,https://storage.googleapis.com/ok-covid-gcs-public-download/oklahoma_cases_zip.csv
74085,3,0,2020-05-19,https://storage.googleapis.com/ok-covid-gcs-public-download/oklahoma_cases_zip.csv
74462,3,0,2020-05-19,https://storage.googleapis.com/ok-covid-gcs-public-download/oklahoma_cases_zip.csv
73541,3,0,2020-05-19,https://storage.googleapis.com/ok-covid-gcs-public-download/oklahoma_cases_zip.csv
74571,3,1,2020-05-19,https://storage.googleapis.com/ok-covid-gcs-public-download/oklahoma_cases_zip.csv
73006,3,0,2020-05-19,https://storage.googleapis.com/ok-covid-gcs-public-download/oklahoma_cases_zip.csv
74953,3,0,2020-05-19,https://storage.googleapis.com/ok-covid-gcs-public-download/oklahoma_cases_zip.csv
73439,3,0,2020-05-19,https://storage.googleapis.com/ok-covid-gcs-public-download/oklahoma_cases_zip.csv
73527,3,0,2020-05-19,https://storage.googleapis.com/ok-covid-gcs-public-download/oklahoma_cases_zip.csv
74028,3,1,2020-05-19,https://storage.googleapis.com/ok-covid-gcs-public-download/oklahoma_cases_zip.csv
74339,3,0,2020-05-19,https://storage.googleapis.com/ok-covid-gcs-public-download/oklahoma_cases_zip.csv
73449,3,1,2020-05-19,https://storage.googleapis.com/ok-covid-gcs-public-download/oklahoma_cases_zip.csv
73737,3,0,2020-05-19,https://storage.googleapis.com/ok-covid-gcs-public-download/oklahoma_cases_zip.csv
73717,3,0,2020-05-19,https://storage.googleapis.com/ok-covid-gcs-public-download/oklahoma_cases_zip.csv
74864,3,0,2020-05-19,https://storage.googleapis.com/ok-covid-gcs-public-download/oklahoma_cases_zip.csv
73052,3,0,2020-05-19,https://storage.googleapis.com/ok-covid-gcs-public-download/oklahoma_cases_zip.csv
74723,3,0,2020-05-19,https://storage.googleapis.com/ok-covid-gcs-public-download/oklahoma_cases_zip.csv
73460,3,0,2020-05-19,https://storage.googleapis.com/ok-covid-gcs-public-download/oklahoma_cases_zip.csv
74401,3,1,2020-05-19,https://storage.googleapis.com/ok-covid-gcs-public-download/oklahoma_cases_zip.csv
74338,3,0,2020-05-19,https://storage.googleapis.com/ok-covid-gcs-public-download/oklahoma_cases_zip.csv
73102,3,0,2020-05-19,https://storage.googleapis.com/ok-covid-gcs-public-download/oklahoma_cases_zip.csv
74342,3,0,2020-05-19,https://storage.googleapis.com/ok-covid-gcs-public-download/oklahoma_cases_zip.csv
74826,3,0,2020-05-19,https://storage.googleapis.com/ok-covid-gcs-public-download/oklahoma_cases_zip.csv
74358,3,0,2020-05-19,https://storage.googleapis.com/ok-covid-gcs-public-download/oklahoma_cases_zip.csv
73938,3,0,2020-05-19,https://storage.googleapis.com/ok-covid-gcs-public-download/oklahoma_cases_zip.csv
73446,3,0,2020-05-19,https://storage.googleapis.com/ok-covid-gcs-public-download/oklahoma_cases_zip.csv
74015,3,0,2020-05-19,https://storage.googleapis.com/ok-covid-gcs-public-download/oklahoma_cases_zip.csv
73062,3,0,2020-05-19,https://storage.googleapis.com/ok-covid-gcs-public-download/oklahoma_cases_zip.csv
73742,3,0,2020-05-19,https://storage.googleapis.com/ok-covid-gcs-public-download/oklahoma_cases_zip.csv
73053,3,0,2020-05-19,https://storage.googleapis.com/ok-covid-gcs-public-download/oklahoma_cases_zip.csv
73082,2,0,2020-05-19,https://storage.googleapis.com/ok-covid-gcs-public-download/oklahoma_cases_zip.csv
74081,2,0,2020-05-19,https://storage.googleapis.com/ok-covid-gcs-public-download/oklahoma_cases_zip.csv
74720,2,0,2020-05-19,https://storage.googleapis.com/ok-covid-gcs-public-download/oklahoma_cases_zip.csv
74016,2,0,2020-05-19,https://storage.googleapis.com/ok-covid-gcs-public-download/oklahoma_cases_zip.csv
73443,2,0,2020-05-19,https://storage.googleapis.com/ok-covid-gcs-public-download/oklahoma_cases_zip.csv
74944,2,0,2020-05-19,https://storage.googleapis.com/ok-covid-gcs-public-download/oklahoma_cases_zip.csv
73651,2,0,2020-05-19,https://storage.googleapis.com/ok-covid-gcs-public-download/oklahoma_cases_zip.csv
74430,2,0,2020-05-19,https://storage.googleapis.com/ok-covid-gcs-public-download/oklahoma_cases_zip.csv
74855,2,0,2020-05-19,https://storage.googleapis.com/ok-covid-gcs-public-download/oklahoma_cases_zip.csv
73121,2,0,2020-05-19,https://storage.googleapis.com/ok-covid-gcs-public-download/oklahoma_cases_zip.csv
74041,2,0,2020-05-19,https://storage.googleapis.com/ok-covid-gcs-public-download/oklahoma_cases_zip.csv
74437,2,0,2020-05-19,https://storage.googleapis.com/ok-covid-gcs-public-download/oklahoma_cases_zip.csv
74871,2,1,2020-05-19,https://storage.googleapis.com/ok-covid-gcs-public-download/oklahoma_cases_zip.csv
74962,2,1,2020-05-19,https://storage.googleapis.com/ok-covid-gcs-public-download/oklahoma_cases_zip.csv
74631,2,0,2020-05-19,https://storage.googleapis.com/ok-covid-gcs-public-download/oklahoma_cases_zip.csv
73086,2,0,2020-05-19,https://storage.googleapis.com/ok-covid-gcs-public-download/oklahoma_cases_zip.csv
74047,2,0,2020-05-19,https://storage.googleapis.com/ok-covid-gcs-public-download/oklahoma_cases_zip.csv
